sumo_type,sumo_id,matsim_type,matsim_id,mapping_method
edge,344108447#1,link,58103,Spatial Nearest
edge,34412631,link,88960,"Topological (from, to)"
edge,34412633,link,88938,Base OSM ID
edge,34413726#0,link,90015,Base OSM ID
edge,34413726#3,link,90015,Base OSM ID
edge,34413726#4,link,90015,Base OSM ID
edge,344144856,link,94949,"Topological (from, to)"
edge,34419140#1,link,96266,"Topological (from, to)"
edge,34419140#2,link,96268,"Topological (from, to)"
edge,34419140#3,link,96270,"Topological (from, to)"
edge,34419140#4,link,96272,"Topological (from, to)"
edge,34419140#5,link,96274,"Topological (from, to)"
edge,34419140#6,link,96276,"Topological (from, to)"
edge,34419140#7,link,96278,"Topological (from, to)"
edge,34419140#8,link,96280,"Topological (from, to)"
edge,34419140#9,link,96282,"Topological (from, to)"
edge,344233538,link,41171,Base OSM ID
edge,344256556#0,link,71549,Base OSM ID
edge,344256557,link,71550,Base OSM ID
edge,344256558#3,link,71551,Base OSM ID
edge,344256558#4,link,71551,Base OSM ID
edge,344256559,link,71554,"Topological (from, to)"
edge,34428790#2,link,108464,"Topological (from, to)"
edge,34428790#3,link,108466,"Topological (from, to)"
edge,34428790#4,link,108468,"Topological (from, to)"
edge,34428790#5,link,108470,"Topological (from, to)"
edge,34428790#7,link,108464,Base OSM ID
edge,34428911#0,link,108777,"Topological (from, to)"
edge,34428911#1,link,108779,"Topological (from, to)"
edge,34428911#2,link,108781,"Topological (from, to)"
edge,34428911#3,link,108783,"Topological (from, to)"
edge,34428911#4,link,108777,Base OSM ID
edge,34428920#2,link,108817,"Topological (from, to)"
edge,34428920#3,link,108819,"Topological (from, to)"
edge,34428920#4,link,108821,"Topological (from, to)"
edge,344594961,link,4507,Base OSM ID
edge,344594962,link,4504,"Topological (from, to)"
edge,344660198#2,link,83816,Base OSM ID
edge,344666999#2,link,92928,"Topological (from, to)"
edge,344666999#3,link,92930,"Topological (from, to)"
edge,344667000#1,link,92916,"Topological (from, to)"
edge,344668624,link,94432,"Topological (from, to)"
edge,344668625#0,link,94431,Base OSM ID
edge,344680961,link,121127,"Topological (from, to)"
edge,344680962#1,link,121125,"Topological (from, to)"
edge,344704455#0,link,147381,"Topological (from, to)"
edge,344704455#1,link,147383,"Topological (from, to)"
edge,344704455#2,link,147385,"Topological (from, to)"
edge,344753256,link,45889,Base OSM ID
edge,34488583#0,link,20274,"Topological (from, to)"
edge,34488583#1,link,20276,"Topological (from, to)"
edge,34489319#0,link,19946,"Topological (from, to)"
edge,34489319#1,link,19948,"Topological (from, to)"
edge,344989747,link,15459,Base OSM ID
edge,345079527,link,115079,"Topological (from, to)"
edge,345086743,link,127131,Base OSM ID
edge,34511158,link,48587,"Topological (from, to)"
edge,34511159,link,48591,"Topological (from, to)"
edge,345139359,link,39465,"Topological (from, to)"
edge,34525820#0,link,65859,Base OSM ID
edge,34525820#2,link,65863,"Topological (from, to)"
edge,34525820#3,link,65859,Base OSM ID
edge,345360905,link,151328,"Topological (from, to)"
edge,345360906,link,151330,"Topological (from, to)"
edge,345360907,link,151329,"Topological (from, to)"
edge,345360908,link,151327,"Topological (from, to)"
edge,345360909,link,151326,"Topological (from, to)"
edge,345376482,link,5681,Base OSM ID
edge,345385418#1,link,152107,"Topological (from, to)"
edge,345385418#2,link,18528,"Topological (from, to)"
edge,34546737#2,link,92419,"Topological (from, to)"
edge,34547097,link,92766,Base OSM ID
edge,34547151,link,92818,"Topological (from, to)"
edge,34551134,link,97711,"Topological (from, to)"
edge,345582963,link,25916,Spatial Nearest
edge,345582965,link,98466,"Topological (from, to)"
edge,34560485,link,110912,"Topological (from, to)"
edge,34561455#2,link,111825,Base OSM ID
edge,34562076#0,link,112591,"Topological (from, to)"
edge,34562076#1,link,112593,"Topological (from, to)"
edge,34562076#2,link,112591,Base OSM ID
edge,34562076#4,link,112599,"Topological (from, to)"
edge,34567850#0,link,118341,"Topological (from, to)"
edge,34567850#1,link,118343,"Topological (from, to)"
edge,34567850#2,link,118345,"Topological (from, to)"
edge,34567850#3,link,118347,"Topological (from, to)"
edge,34570255,link,122503,"Topological (from, to)"
edge,34570401#0,link,122891,"Topological (from, to)"
edge,34570444#0,link,122930,"Topological (from, to)"
edge,34570444#1,link,122932,"Topological (from, to)"
edge,34570576#1,link,123167,Base OSM ID
edge,34570656#0,link,123313,"Topological (from, to)"
edge,34570658#0,link,123312,Base OSM ID
edge,34570668,link,123305,"Topological (from, to)"
edge,34571334,link,124118,"Topological (from, to)"
edge,345754464,link,151587,Base OSM ID
edge,345754465#0,link,151583,"Topological (from, to)"
edge,345754465#1,link,151584,"Topological (from, to)"
edge,34580796#2,link,134977,"Topological (from, to)"
edge,34580796#3,link,134979,"Topological (from, to)"
edge,34580796#4,link,134981,"Topological (from, to)"
edge,34580834#0,link,135020,"Topological (from, to)"
edge,34580834#1,link,135022,"Topological (from, to)"
edge,34580834#2,link,135024,"Topological (from, to)"
edge,345816100,link,52341,Base OSM ID
edge,345816101#1,link,52344,Base OSM ID
edge,345817373,link,67513,Base OSM ID
edge,34588982#0,link,145313,"Topological (from, to)"
edge,34588982#1,link,145315,"Topological (from, to)"
edge,34605539,link,3638,"Topological (from, to)"
edge,34605594,link,2379,"Topological (from, to)"
edge,34605675,link,2504,"Topological (from, to)"
edge,346078982,link,53281,"Topological (from, to)"
edge,34618194,link,16994,"Topological (from, to)"
edge,346234392#2,link,83266,"Topological (from, to)"
edge,346389052#1,link,116297,"Topological (from, to)"
edge,346389052#2,link,116299,"Topological (from, to)"
edge,346389052#3,link,116301,"Topological (from, to)"
edge,346406233,link,134620,Base OSM ID
edge,346478881,link,25969,Spatial Nearest
edge,346478885,link,25971,Spatial Nearest
edge,34653254,link,62329,"Topological (from, to)"
edge,346583313,link,31678,Base OSM ID
edge,346746111,link,77500,"Topological (from, to)"
edge,346746112,link,77883,"Topological (from, to)"
edge,346753221#0,link,89471,"Topological (from, to)"
edge,346753221#1,link,89473,"Topological (from, to)"
edge,346753221#2,link,89475,"Topological (from, to)"
edge,346862490,link,51915,"Topological (from, to)"
edge,346966406#0,link,28931,Base OSM ID
edge,346967040#0,link,27664,"Topological (from, to)"
edge,346967040#1,link,27666,"Topological (from, to)"
edge,346967040#2,link,27668,"Topological (from, to)"
edge,346967040#3,link,27664,Base OSM ID
edge,347457860#2,link,151168,"Topological (from, to)"
edge,347457860#4,link,151170,"Topological (from, to)"
edge,347457860#5,link,151172,"Topological (from, to)"
edge,34782891,link,59160,"Topological (from, to)"
edge,347935096,link,81665,"Topological (from, to)"
edge,34822331#0,link,110400,"Topological (from, to)"
edge,34822331#1,link,110402,"Topological (from, to)"
edge,34822332#0,link,110442,"Topological (from, to)"
edge,34822332#1,link,110444,"Topological (from, to)"
edge,34822333#0,link,110428,"Topological (from, to)"
edge,34822333#1,link,110430,"Topological (from, to)"
edge,34822333#2,link,110432,"Topological (from, to)"
edge,34822333#4,link,110428,Base OSM ID
edge,34822333#6,link,110438,"Topological (from, to)"
edge,34822333#7,link,110440,"Topological (from, to)"
edge,34822334#0,link,110408,"Topological (from, to)"
edge,34822334#1,link,110410,"Topological (from, to)"
edge,34822334#2,link,110412,"Topological (from, to)"
edge,34822334#3,link,110414,"Topological (from, to)"
edge,34822334#4,link,110416,"Topological (from, to)"
edge,34822334#5,link,110418,"Topological (from, to)"
edge,34822334#6,link,110408,Base OSM ID
edge,34822335#0,link,110404,"Topological (from, to)"
edge,34822335#1,link,110406,"Topological (from, to)"
edge,34822336#0,link,110483,Base OSM ID
edge,34832007,link,120589,"Topological (from, to)"
edge,34833363,link,122444,Base OSM ID
edge,34848160,link,141843,Base OSM ID
edge,348583831#0,link,71013,"Topological (from, to)"
edge,348583833#1,link,71023,Base OSM ID
edge,34871630,link,8341,"Topological (from, to)"
edge,34883298#0,link,20806,"Topological (from, to)"
edge,34883298#1,link,20808,"Topological (from, to)"
edge,34883298#2,link,20810,"Topological (from, to)"
edge,34883298#3,link,20812,"Topological (from, to)"
edge,348979676,link,87184,Base OSM ID
edge,349249809#0,link,97190,"Topological (from, to)"
edge,349249809#1,link,117535,"Topological (from, to)"
edge,34928182#0,link,76364,Base OSM ID
edge,34928183#4,link,76367,"Topological (from, to)"
edge,34928183#7,link,76368,"Topological (from, to)"
edge,349356345,link,135736,Spatial Nearest
edge,34944815,link,96957,"Topological (from, to)"
edge,34949215#0,link,103892,"Topological (from, to)"
edge,34949215#1,link,103894,"Topological (from, to)"
edge,34949215#2,link,103896,"Topological (from, to)"
edge,34950819,link,104727,"Topological (from, to)"
edge,34951018,link,104978,"Topological (from, to)"
edge,34956511,link,114017,"Topological (from, to)"
edge,34965650,link,125439,"Topological (from, to)"
edge,34999731,link,140839,"Topological (from, to)"
edge,35002109,link,6551,"Topological (from, to)"
edge,35002110#0,link,6545,"Topological (from, to)"
edge,35002110#1,link,6547,"Topological (from, to)"
edge,35031204,link,43627,"Topological (from, to)"
edge,350351291,link,159711,"Topological (from, to)"
edge,350351292,link,159717,"Topological (from, to)"
edge,350351293,link,159715,"Topological (from, to)"
edge,35040375#0,link,54275,"Topological (from, to)"
edge,35040375#1,link,54277,"Topological (from, to)"
edge,35040375#2,link,54279,"Topological (from, to)"
edge,35049603,link,66650,"Topological (from, to)"
edge,35049604#0,link,66640,Base OSM ID
edge,35049604#1,link,66640,Base OSM ID
edge,35049605,link,66646,"Topological (from, to)"
edge,35070312#0,link,91391,"Topological (from, to)"
edge,35072914,link,93352,"Topological (from, to)"
edge,35072915#3,link,93346,Base OSM ID
edge,35072916,link,93344,"Topological (from, to)"
edge,35072917,link,93339,"Topological (from, to)"
edge,35072919,link,93335,"Topological (from, to)"
edge,350932989#0,link,68778,Base OSM ID
edge,35096893#1,link,125665,Base OSM ID
edge,35096936,link,125796,"Topological (from, to)"
edge,35097662,link,126680,"Topological (from, to)"
edge,350990821,link,104831,Spatial Nearest
edge,350990823,link,133282,"Topological (from, to)"
edge,35104134,link,133954,"Topological (from, to)"
edge,35104400#0,link,133059,"Topological (from, to)"
edge,35104400#1,link,133061,"Topological (from, to)"
edge,35104400#2,link,133059,Base OSM ID
edge,35104446,link,133089,"Topological (from, to)"
edge,35104558,link,133320,Base OSM ID
edge,35104559#1,link,133316,"Topological (from, to)"
edge,35104559#2,link,133318,"Topological (from, to)"
edge,35104560,link,133301,"Topological (from, to)"
edge,351072969,link,24329,Spatial Nearest
edge,351072969-AddedOnRampEdge,link,24329,Spatial Nearest
edge,35133590,link,8153,Base OSM ID
edge,35134787#0,link,9699,"Topological (from, to)"
edge,35134787#1,link,9701,"Topological (from, to)"
edge,35134787#2,link,9703,"Topological (from, to)"
edge,35134787#3,link,9705,"Topological (from, to)"
edge,35149993#0,link,28223,"Topological (from, to)"
edge,35149993#1,link,28225,"Topological (from, to)"
edge,35149993#2,link,28227,"Topological (from, to)"
edge,35150156#0,link,28455,"Topological (from, to)"
edge,35150156#1,link,28457,"Topological (from, to)"
edge,351509721#0,link,124717,Base OSM ID
edge,351509721#1,link,124719,"Topological (from, to)"
edge,351509721#2,link,124721,"Topological (from, to)"
edge,351509721#3,link,124717,Base OSM ID
edge,351509721#4,link,124727,"Topological (from, to)"
edge,351531748#0,link,153174,"Topological (from, to)"
edge,351531749#0,link,153173,"Topological (from, to)"
edge,351531749#2,link,153173,Base OSM ID
edge,35154389#0,link,33515,"Topological (from, to)"
edge,35154389#2,link,33515,Base OSM ID
edge,351589927,link,60950,"Topological (from, to)"
edge,351704739#0,link,41020,Base OSM ID
edge,351704742#1,link,41017,Base OSM ID
edge,351960527#0,link,32449,Base OSM ID
edge,35201032#1,link,91038,"Topological (from, to)"
edge,352105683,link,50180,Base OSM ID
edge,352105684,link,50175,"Topological (from, to)"
edge,35211112,link,102164,"Topological (from, to)"
edge,35211114#0,link,102180,"Topological (from, to)"
edge,35211114#1,link,102181,"Topological (from, to)"
edge,35211118,link,102184,"Topological (from, to)"
edge,35218633,link,114023,"Topological (from, to)"
edge,35218634,link,114027,Base OSM ID
edge,35264471,link,6918,Base OSM ID
edge,352683182#4,link,127697,Base OSM ID
edge,352683183#1,link,127692,Base OSM ID
edge,352683183#3,link,127692,Base OSM ID
edge,35269774#0,link,13960,"Topological (from, to)"
edge,35269774#2,link,13960,Base OSM ID
edge,352894133#0,link,52735,"Topological (from, to)"
edge,352894133#1,link,52737,"Topological (from, to)"
edge,35313016#0,link,67840,"Topological (from, to)"
edge,35313016#1,link,67842,"Topological (from, to)"
edge,35313210#1,link,67143,Base OSM ID
edge,35313210#2,link,67144,"Topological (from, to)"
edge,35313210#3,link,67145,"Topological (from, to)"
edge,35313210#4,link,67146,"Topological (from, to)"
edge,35313210#5,link,67147,"Topological (from, to)"
edge,35313210#6,link,67148,"Topological (from, to)"
edge,35313211#1,link,67149,"Topological (from, to)"
edge,35313211#2,link,67150,"Topological (from, to)"
edge,35313907#0,link,68720,Base OSM ID
edge,35313907#2,link,68720,Base OSM ID
edge,35329606#0,link,86833,"Topological (from, to)"
edge,35329606#1,link,86834,"Topological (from, to)"
edge,35332240,link,91196,"Topological (from, to)"
edge,35337570,link,97736,"Topological (from, to)"
edge,35357724,link,124081,"Topological (from, to)"
edge,35358709,link,124026,"Topological (from, to)"
edge,353720495#0,link,105025,"Topological (from, to)"
edge,353720495#1,link,105026,"Topological (from, to)"
edge,353720496,link,104999,"Topological (from, to)"
edge,35372734#1,link,140945,"Topological (from, to)"
edge,35373236#1,link,142709,"Topological (from, to)"
edge,35389368#0,link,160360,"Topological (from, to)"
edge,35389368#1,link,160362,"Topological (from, to)"
edge,35389368#2,link,160364,"Topological (from, to)"
edge,35389368#3,link,160366,"Topological (from, to)"
edge,35394709#1,link,7103,Base OSM ID
edge,353948098,link,19149,Spatial Nearest
edge,354027249#2,link,6284,"Topological (from, to)"
edge,354027249#3,link,6284,Base OSM ID
edge,354046851,link,94538,"Topological (from, to)"
edge,354046862#0,link,21297,Base OSM ID
edge,354046868#2,link,33794,"Topological (from, to)"
edge,354046874#0,link,21257,"Topological (from, to)"
edge,354046878#0,link,21264,"Topological (from, to)"
edge,354046878#1,link,15980,"Topological (from, to)"
edge,354046882#2,link,21350,Base OSM ID
edge,354046885#1,link,21356,Base OSM ID
edge,354061489,link,48208,"Topological (from, to)"
edge,354061490#0,link,48204,"Topological (from, to)"
edge,354061491#0,link,48205,Base OSM ID
edge,35406315#0,link,20582,Base OSM ID
edge,35406315#1,link,20582,"Topological (from, to)"
edge,35406316,link,20554,"Topological (from, to)"
edge,354073047#0,link,53792,"Topological (from, to)"
edge,354073047#1,link,53792,Base OSM ID
edge,354073049#1,link,53778,Base OSM ID
edge,354073050,link,53774,"Topological (from, to)"
edge,354073051,link,53775,Base OSM ID
edge,354074651,link,67407,Base OSM ID
edge,354077040,link,69220,"Topological (from, to)"
edge,354078542,link,68601,Base OSM ID
edge,354078543,link,68602,"Topological (from, to)"
edge,354089981,link,75028,"Topological (from, to)"
edge,354090677,link,74173,Base OSM ID
edge,354090678,link,74161,"Topological (from, to)"
edge,354099456#1,link,96373,Base OSM ID
edge,354099456#2,link,96373,"Topological (from, to)"
edge,354110210#1,link,111436,"Topological (from, to)"
edge,354110211#0,link,111435,"Topological (from, to)"
edge,354110213#0,link,111439,Base OSM ID
edge,354248092#0,link,116913,Base OSM ID
edge,35440679,link,63716,"Topological (from, to)"
edge,354528932,link,140592,Base OSM ID
edge,35457635,link,82605,Base OSM ID
edge,354645894#0,link,112894,Base OSM ID
edge,354645895#0,link,112891,Base OSM ID
edge,354645896#2,link,112898,Base OSM ID
edge,354645896#3,link,112898,Base OSM ID
edge,354645899#1,link,112896,Base OSM ID
edge,354645899#1.283,link,143490,"Topological (from, to)"
edge,354645900#0,link,112908,"Topological (from, to)"
edge,354645900#2,link,112908,Base OSM ID
edge,354645901#0,link,112903,Base OSM ID
edge,354645902#2,link,112901,Base OSM ID
edge,354645904#1,link,112913,Base OSM ID
edge,354645907#0,link,112909,"Topological (from, to)"
edge,354645907#1,link,112911,"Topological (from, to)"
edge,35470766,link,100359,"Topological (from, to)"
edge,35474556,link,105596,"Topological (from, to)"
edge,35475950,link,107797,"Topological (from, to)"
edge,35482982,link,116704,"Topological (from, to)"
edge,354907561#0,link,112068,Base OSM ID
edge,354907562,link,112064,Base OSM ID
edge,354907563#0,link,112061,Base OSM ID
edge,354907564#0,link,112058,Base OSM ID
edge,354907570#0,link,112080,"Topological (from, to)"
edge,354907570#1,link,112082,"Topological (from, to)"
edge,354907571#1,link,112074,"Topological (from, to)"
edge,354907571#2,link,112074,Base OSM ID
edge,354907571#4,link,112074,Base OSM ID
edge,354907571#5,link,112078,"Topological (from, to)"
edge,354907572#1,link,112073,Base OSM ID
edge,354907572#2,link,63248,"Topological (from, to)"
edge,355333454,link,151677,"Topological (from, to)"
edge,3553334540,link,151679,"Topological (from, to)"
edge,355338476#0,link,9125,Base OSM ID
edge,35540936,link,24082,"Topological (from, to)"
edge,35541079,link,25576,"Topological (from, to)"
edge,35551356,link,38778,Base OSM ID
edge,35552254,link,38531,"Topological (from, to)"
edge,35554225#0,link,40871,"Topological (from, to)"
edge,35554225#1,link,40873,"Topological (from, to)"
edge,35554225#2,link,40871,Base OSM ID
edge,35554226,link,40869,"Topological (from, to)"
edge,35554229,link,40867,Base OSM ID
edge,35554373#1,link,42338,Base OSM ID
edge,35554373#3,link,42338,Base OSM ID
edge,35554373#4,link,42338,Base OSM ID
edge,355562350,link,113891,"Topological (from, to)"
edge,35556350#2,link,43417,"Topological (from, to)"
edge,35556490#0,link,45212,"Topological (from, to)"
edge,35556702#0,link,45406,"Topological (from, to)"
edge,35557143#2,link,44756,"Topological (from, to)"
edge,35557161#0,link,44828,"Topological (from, to)"
edge,35557161#1,link,44830,"Topological (from, to)"
edge,35557161#2,link,44832,"Topological (from, to)"
edge,35557161#3,link,44834,"Topological (from, to)"
edge,35557324,link,44991,Base OSM ID
edge,35557588#1,link,46327,"Topological (from, to)"
edge,35559332#2,link,47083,"Topological (from, to)"
edge,35559332#3,link,47085,"Topological (from, to)"
edge,35559332#4,link,47087,"Topological (from, to)"
edge,35559332#5,link,47089,"Topological (from, to)"
edge,35559332#6,link,47091,"Topological (from, to)"
edge,35559614,link,48467,Base OSM ID
edge,35559644,link,48482,"Topological (from, to)"
edge,35559688,link,48569,"Topological (from, to)"
edge,35559691#0,link,48563,"Topological (from, to)"
edge,35559691#1,link,48565,"Topological (from, to)"
edge,35559691#2,link,48567,"Topological (from, to)"
edge,35571990,link,63946,"Topological (from, to)"
edge,35572071#0,link,64098,"Topological (from, to)"
edge,35572071#1,link,64098,Base OSM ID
edge,35572128#2,link,64146,Base OSM ID
edge,35572369,link,63193,"Topological (from, to)"
edge,35572404#0,link,63229,"Topological (from, to)"
edge,35572404#1,link,63231,"Topological (from, to)"
edge,35572404#2,link,63233,"Topological (from, to)"
edge,35572404#7,link,63235,"Topological (from, to)"
edge,35572430,link,63296,Base OSM ID
edge,35573179,link,65376,"Topological (from, to)"
edge,35573254#3,link,64253,"Topological (from, to)"
edge,35573259#0,link,64247,"Topological (from, to)"
edge,35573259#1,link,64247,Base OSM ID
edge,35573389#0,link,64399,"Topological (from, to)"
edge,35573389#1,link,64401,"Topological (from, to)"
edge,35573545#2,link,64609,"Topological (from, to)"
edge,35573545#3,link,64611,"Topological (from, to)"
edge,35573545#4,link,64613,"Topological (from, to)"
edge,35573583,link,64652,"Topological (from, to)"
edge,35573587#0,link,64637,Base OSM ID
edge,35573587#1,link,64637,Base OSM ID
edge,35573587#2,link,64637,Base OSM ID
edge,35573587#3,link,64640,"Topological (from, to)"
edge,35573588#1,link,64628,Base OSM ID
edge,35573588#2,link,64628,Base OSM ID
edge,355736431,link,4432,"Topological (from, to)"
edge,355736433,link,4405,"Topological (from, to)"
edge,35573860#0,link,66594,"Topological (from, to)"
edge,35573860#2,link,66594,Base OSM ID
edge,35573860#3,link,66597,"Topological (from, to)"
edge,35575482,link,67275,Base OSM ID
edge,35576032,link,68724,"Topological (from, to)"
edge,35576224,link,68946,Base OSM ID
edge,35576283#0,link,68951,"Topological (from, to)"
edge,35576283#1,link,68953,"Topological (from, to)"
edge,35576283#2,link,68955,"Topological (from, to)"
edge,35576283#3,link,68951,Base OSM ID
edge,35576395#0,link,68072,"Topological (from, to)"
edge,35576395#1,link,68074,"Topological (from, to)"
edge,35576395#2,link,68076,"Topological (from, to)"
edge,35576395#3,link,68078,"Topological (from, to)"
edge,35576395#4,link,68080,"Topological (from, to)"
edge,35576395#5,link,68082,"Topological (from, to)"
edge,35576532,link,68170,"Topological (from, to)"
edge,35576538,link,68158,"Topological (from, to)"
edge,35576598#1,link,68242,Base OSM ID
edge,35576598#2,link,68246,"Topological (from, to)"
edge,35576639#0,link,68263,Base OSM ID
edge,35576639#2,link,68267,"Topological (from, to)"
edge,35576657#0,link,68351,"Topological (from, to)"
edge,35576657#1,link,68353,"Topological (from, to)"
edge,35576657#2,link,68351,Base OSM ID
edge,35576802#2,link,68493,"Topological (from, to)"
edge,35576841#0,link,69582,"Topological (from, to)"
edge,35576841#1,link,69584,"Topological (from, to)"
edge,35576841#2,link,69586,"Topological (from, to)"
edge,35577030#0,link,69778,Base OSM ID
edge,35577030#1,link,69780,"Topological (from, to)"
edge,35577030#2,link,69778,Base OSM ID
edge,35577030#3,link,69778,Base OSM ID
edge,35577037#2,link,69764,"Topological (from, to)"
edge,35577037#3,link,69766,"Topological (from, to)"
edge,35578557,link,70214,Base OSM ID
edge,35578559,link,70212,Base OSM ID
edge,35578576,link,70243,"Topological (from, to)"
edge,35583972#2,link,76831,"Topological (from, to)"
edge,35583999#1,link,76809,Base OSM ID
edge,35583999#2,link,76809,Base OSM ID
edge,35583999#3,link,76811,"Topological (from, to)"
edge,35584003#1,link,78083,Base OSM ID
edge,35584003#2,link,78084,"Topological (from, to)"
edge,35584124#0,link,78116,"Topological (from, to)"
edge,35584124#1,link,78115,Base OSM ID
edge,35584504,link,78597,Base OSM ID
edge,35584650,link,77550,"Topological (from, to)"
edge,35585207,link,79534,"Topological (from, to)"
edge,355854205#1,link,156876,Base OSM ID
edge,355854205#2,link,156880,"Topological (from, to)"
edge,355854205#3,link,156882,"Topological (from, to)"
edge,355854206#0,link,156885,Base OSM ID
edge,355854206#1,link,156885,Base OSM ID
edge,355854207,link,156884,"Topological (from, to)"
edge,356126908,link,1583,"Topological (from, to)"
edge,356127142#0,link,1216,"Topological (from, to)"
edge,356139756,link,27383,"Topological (from, to)"
edge,35614914,link,117655,"Topological (from, to)"
edge,35628203,link,133602,"Topological (from, to)"
edge,356359316#0,link,125185,"Topological (from, to)"
edge,35651056,link,160867,"Topological (from, to)"
edge,35662904,link,13741,"Topological (from, to)"
edge,35662905#0,link,13747,"Topological (from, to)"
edge,35662905#1,link,13749,"Topological (from, to)"
edge,35662905#2,link,13751,"Topological (from, to)"
edge,35662905#3,link,13753,"Topological (from, to)"
edge,35662905#4,link,13755,"Topological (from, to)"
edge,35662905#5,link,13757,"Topological (from, to)"
edge,35662909#0,link,13771,"Topological (from, to)"
edge,35662909#1,link,13773,"Topological (from, to)"
edge,35662911#0,link,13779,"Topological (from, to)"
edge,35662911#1,link,13781,"Topological (from, to)"
edge,35662914,link,13860,"Topological (from, to)"
edge,35662916,link,13862,Base OSM ID
edge,35662926,link,13895,"Topological (from, to)"
edge,35662927,link,13898,"Topological (from, to)"
edge,35662928#0,link,13900,"Topological (from, to)"
edge,35662928#1,link,13900,Base OSM ID
edge,35666447,link,16656,"Topological (from, to)"
edge,35669324,link,21517,Base OSM ID
edge,35709994,link,72105,"Topological (from, to)"
edge,357558839#1,link,160764,Base OSM ID
edge,357558840#2,link,160762,"Topological (from, to)"
edge,35765121,link,139772,Base OSM ID
edge,35765122#0,link,139789,Base OSM ID
edge,35765122#1,link,139789,Base OSM ID
edge,35765122#2,link,139789,Base OSM ID
edge,35765123#0,link,139781,"Topological (from, to)"
edge,35765123#1,link,139777,Base OSM ID
edge,35765123#5,link,139777,Base OSM ID
edge,35765123#6,link,139777,Base OSM ID
edge,35779809,link,158209,"Topological (from, to)"
edge,357842318#1,link,12273,"Topological (from, to)"
edge,358088320#0,link,155251,"Topological (from, to)"
edge,358088320#1,link,155253,"Topological (from, to)"
edge,358088321#1,link,155247,"Topological (from, to)"
edge,35813430#3,link,38668,"Topological (from, to)"
edge,35813430#4,link,38670,"Topological (from, to)"
edge,35813431#1,link,38673,"Topological (from, to)"
edge,35813431#2,link,38674,"Topological (from, to)"
edge,35813432#1,link,38687,Base OSM ID
edge,35813432#2,link,38687,Base OSM ID
edge,35813432#3,link,38687,Base OSM ID
edge,35813432#4,link,38687,Base OSM ID
edge,35813922#0,link,37867,"Topological (from, to)"
edge,35822842,link,49770,"Topological (from, to)"
edge,358636004,link,23574,Base OSM ID
edge,35867134,link,104396,"Topological (from, to)"
edge,35867462#0,link,103614,"Topological (from, to)"
edge,35867463#2,link,103594,"Topological (from, to)"
edge,35867465#1,link,103621,"Topological (from, to)"
edge,35899333,link,143580,Base OSM ID
edge,35948512#0,link,42080,"Topological (from, to)"
edge,35948512#1,link,42082,"Topological (from, to)"
edge,35948512#2,link,42084,"Topological (from, to)"
edge,360012453,link,106118,Spatial Nearest
edge,360012454,link,106118,"Topological (from, to)"
edge,360293281,link,139026,Base OSM ID
edge,360469277,link,21221,"Topological (from, to)"
edge,360541595#0,link,119306,"Topological (from, to)"
edge,360541595#1,link,119307,"Topological (from, to)"
edge,360643817,link,73299,"Topological (from, to)"
edge,360643818,link,73296,"Topological (from, to)"
edge,360677939,link,129235,Base OSM ID
edge,36071345#2,link,89259,"Topological (from, to)"
edge,36071345#4,link,31628,"Topological (from, to)"
edge,36072975#2,link,33673,Base OSM ID
edge,361226211,link,145049,"Topological (from, to)"
edge,36125241#0,link,97918,"Topological (from, to)"
edge,36125241#1,link,97920,"Topological (from, to)"
edge,361303948,link,88824,"Topological (from, to)"
edge,361364197,link,156173,Base OSM ID
edge,36138138,link,116359,"Topological (from, to)"
edge,361846677#0,link,101197,"Topological (from, to)"
edge,361846677#1,link,101197,Base OSM ID
edge,361846677#4,link,101199,"Topological (from, to)"
edge,361846677#5,link,101201,"Topological (from, to)"
edge,361846677#7,link,101197,Base OSM ID
edge,361846677#8,link,101207,"Topological (from, to)"
edge,36192323#0,link,20093,"Topological (from, to)"
edge,36192325#0,link,20094,Base OSM ID
edge,36193087#0,link,19724,"Topological (from, to)"
edge,36193087#1,link,19726,"Topological (from, to)"
edge,36193578#1,link,21427,Base OSM ID
edge,36194195#0,link,21094,"Topological (from, to)"
edge,36194195#1,link,21096,"Topological (from, to)"
edge,36194412#1,link,22581,"Topological (from, to)"
edge,36194477,link,22659,"Topological (from, to)"
edge,36198925#0,link,27497,"Topological (from, to)"
edge,36198925#1,link,27499,"Topological (from, to)"
edge,36198925#2,link,27501,"Topological (from, to)"
edge,36198925#4,link,27497,Base OSM ID
edge,36198925#5,link,27507,"Topological (from, to)"
edge,362021947#2,link,5377,"Topological (from, to)"
edge,362324523#1,link,57497,"Topological (from, to)"
edge,362325193,link,55161,"Topological (from, to)"
edge,362325194,link,55163,Base OSM ID
edge,362325195,link,55167,"Topological (from, to)"
edge,362335253,link,68436,"Topological (from, to)"
edge,362478526,link,74820,Base OSM ID
edge,362478527#1,link,74823,Base OSM ID
edge,362479315#1,link,74001,"Topological (from, to)"
edge,362479315#3,link,74003,"Topological (from, to)"
edge,362479315#4,link,74005,"Topological (from, to)"
edge,362479315#5,link,74007,"Topological (from, to)"
edge,362479316#1,link,74025,"Topological (from, to)"
edge,36259509#0,link,101979,Base OSM ID
edge,36259509#1,link,101979,Base OSM ID
edge,36259516#0,link,101961,Base OSM ID
edge,36259518#0,link,101962,Base OSM ID
